Location,LocationID,FilterCategory,DataGroup,TimeFrame,DataFormat,Data,Unit
Onslow,37133,Total,Substantiated,2019,"Rate per 1,000",9.2,"per 1,000 children"
Onslow,37133,Total,Investigated,2020,"Rate per 1,000",61.4,"per 1,000 children"
Onslow,37133,Total,Substantiated,2020,"Rate per 1,000",8.9,"per 1,000 children"
Onslow,37133,Total,Investigated,2021,"Rate per 1,000",56.6,"per 1,000 children"
Onslow,37133,Total,Substantiated,2021,"Rate per 1,000",9.6,"per 1,000 children"
Onslow,37133,Total,Investigated,2022,"Rate per 1,000",52.3,"per 1,000 children"
Onslow,37133,Total,Substantiated,2022,"Rate per 1,000",10.3,"per 1,000 children"
Onslow,37133,Total,Investigated,2023,"Rate per 1,000",49.8,"per 1,000 children"
Onslow,37133,Total,Substantiated,2023,"Rate per 1,000",9.1,"per 1,000 children"
Onslow,37133,Total,Investigated,2018,Number,3532,
Onslow,37133,Total,Substantiated,2018,Number,577,
Onslow,37133,Total,Investigated,2019,Number,3480,
Onslow,37133,Total,Substantiated,2019,Number,524,
Onslow,37133,Total,Investigated,2020,Number,3568,
Onslow,37133,Total,Substantiated,2020,Number,516,
Onslow,37133,Total,Investigated,2021,Number,3360,
Onslow,37133,Total,Substantiated,2021,Number,571,
Onslow,37133,Total,Investigated,2022,Number,3094,
Onslow,37133,Total,Substantiated,2022,Number,608,
Onslow,37133,Total,Investigated,2023,Number,2995,
Onslow,37133,Total,Substantiated,2023,Number,550,
Orange,37135,Total,Investigated,2018,"Rate per 1,000",27.6,"per 1,000 children"
Orange,37135,Total,Substantiated,2018,"Rate per 1,000",8.5,"per 1,000 children"
Orange,37135,Total,Investigated,2019,"Rate per 1,000",24.4,"per 1,000 children"
Orange,37135,Total,Substantiated,2019,"Rate per 1,000",9.6,"per 1,000 children"
Orange,37135,Total,Investigated,2020,"Rate per 1,000",26.7,"per 1,000 children"
Orange,37135,Total,Substantiated,2020,"Rate per 1,000",7.8,"per 1,000 children"
Orange,37135,Total,Investigated,2021,"Rate per 1,000",23.6,"per 1,000 children"
Orange,37135,Total,Substantiated,2021,"Rate per 1,000",6.5,"per 1,000 children"
Orange,37135,Total,Investigated,2022,"Rate per 1,000",26.5,"per 1,000 children"
Orange,37135,Total,Substantiated,2022,"Rate per 1,000",7.5,"per 1,000 children"
Orange,37135,Total,Investigated,2023,"Rate per 1,000",27.2,"per 1,000 children"
Orange,37135,Total,Substantiated,2023,"Rate per 1,000",5.9,"per 1,000 children"
Orange,37135,Total,Investigated,2018,Number,996,
Orange,37135,Total,Substantiated,2018,Number,308,
Orange,37135,Total,Investigated,2019,Number,923,
Orange,37135,Total,Substantiated,2019,Number,361,
Orange,37135,Total,Investigated,2020,Number,1002,
Orange,37135,Total,Substantiated,2020,Number,292,
Orange,37135,Total,Investigated,2021,Number,820,
Orange,37135,Total,Substantiated,2021,Number,226,
Orange,37135,Total,Investigated,2022,Number,978,
Orange,37135,Total,Substantiated,2022,Number,278,
Orange,37135,Total,Investigated,2023,Number,1005,
Orange,37135,Total,Substantiated,2023,Number,217,
Pamlico,37137,Total,Investigated,2018,"Rate per 1,000",49.7,"per 1,000 children"
Pamlico,37137,Total,Substantiated,2018,"Rate per 1,000",9.7,"per 1,000 children"
Pamlico,37137,Total,Investigated,2019,"Rate per 1,000",61.3,"per 1,000 children"
Pamlico,37137,Total,Substantiated,2019,"Rate per 1,000",5.3,"per 1,000 children"
Pamlico,37137,Total,Investigated,2020,"Rate per 1,000",57,"per 1,000 children"
Pamlico,37137,Total,Substantiated,2020,"Rate per 1,000",6.7,"per 1,000 children"
Pamlico,37137,Total,Investigated,2021,"Rate per 1,000",53.5,"per 1,000 children"
Pamlico,37137,Total,Substantiated,2021,"Rate per 1,000",5.9,"per 1,000 children"
Pamlico,37137,Total,Investigated,2022,"Rate per 1,000",51.7,"per 1,000 children"
Pamlico,37137,Total,Substantiated,2022,"Rate per 1,000",10.6,"per 1,000 children"
Pamlico,37137,Total,Investigated,2023,"Rate per 1,000",62.4,"per 1,000 children"
Pamlico,37137,Total,Substantiated,2023,"Rate per 1,000",8.9,"per 1,000 children"
Pamlico,37137,Total,Investigated,2018,Number,107,
Pamlico,37137,Total,Substantiated,2018,Number,21,
Pamlico,37137,Total,Investigated,2019,Number,128,
Pamlico,37137,Total,Substantiated,2019,Number,11,
Pamlico,37137,Total,Investigated,2020,Number,119,
Pamlico,37137,Total,Substantiated,2020,Number,14,
Pamlico,37137,Total,Investigated,2021,Number,109,
Pamlico,37137,Total,Substantiated,2021,Number,12,
Pamlico,37137,Total,Investigated,2022,Number,102,
Pamlico,37137,Total,Substantiated,2022,Number,21,
Pamlico,37137,Total,Investigated,2023,Number,119,
Pamlico,37137,Total,Substantiated,2023,Number,17,
Pasquotank,37139,Total,Investigated,2018,"Rate per 1,000",49.7,"per 1,000 children"
Pasquotank,37139,Total,Substantiated,2018,"Rate per 1,000",5.3,"per 1,000 children"
Pasquotank,37139,Total,Investigated,2019,"Rate per 1,000",37.7,"per 1,000 children"
Pasquotank,37139,Total,Substantiated,2019,"Rate per 1,000",2.9,"per 1,000 children"
Pasquotank,37139,Total,Investigated,2020,"Rate per 1,000",35.4,"per 1,000 children"
Pasquotank,37139,Total,Substantiated,2020,"Rate per 1,000",4.8,"per 1,000 children"
Pasquotank,37139,Total,Investigated,2021,"Rate per 1,000",34,"per 1,000 children"
Pasquotank,37139,Total,Substantiated,2021,"Rate per 1,000",5.2,"per 1,000 children"
Pasquotank,37139,Total,Investigated,2022,"Rate per 1,000",43.3,"per 1,000 children"
Pasquotank,37139,Total,Substantiated,2022,"Rate per 1,000",5.6,"per 1,000 children"
Pasquotank,37139,Total,Investigated,2023,"Rate per 1,000",35.1,"per 1,000 children"
Pasquotank,37139,Total,Substantiated,2023,"Rate per 1,000",5.4,"per 1,000 children"
Pasquotank,37139,Total,Investigated,2018,Number,487,
Pasquotank,37139,Total,Substantiated,2018,Number,52,
Pasquotank,37139,Total,Investigated,2019,Number,373,
Pasquotank,37139,Total,Substantiated,2019,Number,29,
Pasquotank,37139,Total,Investigated,2020,Number,353,
Pasquotank,37139,Total,Substantiated,2020,Number,48,
Pasquotank,37139,Total,Investigated,2021,Number,338,
Pasquotank,37139,Total,Substantiated,2021,Number,52,
Pasquotank,37139,Total,Investigated,2022,Number,427,
Pasquotank,37139,Total,Substantiated,2022,Number,55,
Pasquotank,37139,Total,Investigated,2023,Number,344,
Pasquotank,37139,Total,Substantiated,2023,Number,53,
Pender,37141,Total,Investigated,2018,"Rate per 1,000",53.5,"per 1,000 children"
Pender,37141,Total,Substantiated,2018,"Rate per 1,000",11.9,"per 1,000 children"
Pender,37141,Total,Investigated,2019,"Rate per 1,000",52.2,"per 1,000 children"
Pender,37141,Total,Substantiated,2019,"Rate per 1,000",7.5,"per 1,000 children"
Pender,37141,Total,Investigated,2020,"Rate per 1,000",43.6,"per 1,000 children"
Pender,37141,Total,Substantiated,2020,"Rate per 1,000",5.1,"per 1,000 children"
Pender,37141,Total,Investigated,2021,"Rate per 1,000",54,"per 1,000 children"
Pender,37141,Total,Substantiated,2021,"Rate per 1,000",6.1,"per 1,000 children"
Pender,37141,Total,Investigated,2022,"Rate per 1,000",48.6,"per 1,000 children"
Pender,37141,Total,Substantiated,2022,"Rate per 1,000",5.6,"per 1,000 children"
Pender,37141,Total,Investigated,2023,"Rate per 1,000",51.5,"per 1,000 children"
Pender,37141,Total,Substantiated,2023,"Rate per 1,000",8.2,"per 1,000 children"
Pender,37141,Total,Investigated,2018,Number,796,
Pender,37141,Total,Substantiated,2018,Number,177,
Pender,37141,Total,Investigated,2019,Number,784,
Pender,37141,Total,Substantiated,2019,Number,113,
Pender,37141,Total,Investigated,2020,Number,667,
Pender,37141,Total,Substantiated,2020,Number,78,
Pender,37141,Total,Investigated,2021,Number,791,
Pender,37141,Total,Substantiated,2021,Number,89,
Pender,37141,Total,Investigated,2022,Number,736,
Pender,37141,Total,Substantiated,2022,Number,84,
Pender,37141,Total,Investigated,2023,Number,814,
Pender,37141,Total,Substantiated,2023,Number,130,
Perquimans,37143,Total,Investigated,2018,"Rate per 1,000",36.4,"per 1,000 children"
Perquimans,37143,Total,Substantiated,2018,"Rate per 1,000",6.8,"per 1,000 children"
Perquimans,37143,Total,Investigated,2019,"Rate per 1,000",45.8,"per 1,000 children"
Perquimans,37143,Total,Substantiated,2019,"Rate per 1,000",9.2,"per 1,000 children"
Perquimans,37143,Total,Investigated,2020,"Rate per 1,000",50.8,"per 1,000 children"
Perquimans,37143,Total,Substantiated,2020,"Rate per 1,000",7.9,"per 1,000 children"
Perquimans,37143,Total,Investigated,2021,"Rate per 1,000",33.4,"per 1,000 children"
Perquimans,37143,Total,Substantiated,2021,"Rate per 1,000",4.5,"per 1,000 children"
Perquimans,37143,Total,Investigated,2022,"Rate per 1,000",44.2,"per 1,000 children"
Perquimans,37143,Total,Substantiated,2022,"Rate per 1,000",12.5,"per 1,000 children"
Perquimans,37143,Total,Investigated,2023,"Rate per 1,000",31.2,"per 1,000 children"
Perquimans,37143,Total,Substantiated,2023,"Rate per 1,000",3.8,"per 1,000 children"
Perquimans,37143,Total,Investigated,2018,Number,102,
Perquimans,37143,Total,Substantiated,2018,Number,19,
Perquimans,37143,Total,Investigated,2019,Number,125,
Perquimans,37143,Total,Substantiated,2019,Number,25,
Perquimans,37143,Total,Investigated,2020,Number,141,
Perquimans,37143,Total,Substantiated,2020,Number,22,
Perquimans,37143,Total,Investigated,2021,Number,89,
Perquimans,37143,Total,Substantiated,2021,Number,12,
Perquimans,37143,Total,Investigated,2022,Number,117,
Perquimans,37143,Total,Substantiated,2022,Number,33,
Perquimans,37143,Total,Investigated,2023,Number,83,
Perquimans,37143,Total,Substantiated,2023,Number,10,
Person,37145,Total,Investigated,2018,"Rate per 1,000",55.1,"per 1,000 children"
Person,37145,Total,Substantiated,2018,"Rate per 1,000",13.9,"per 1,000 children"
Person,37145,Total,Investigated,2019,"Rate per 1,000",50.8,"per 1,000 children"
Person,37145,Total,Substantiated,2019,"Rate per 1,000",11.8,"per 1,000 children"
Person,37145,Total,Investigated,2020,"Rate per 1,000",40.9,"per 1,000 children"
Person,37145,Total,Substantiated,2020,"Rate per 1,000",11.5,"per 1,000 children"
Person,37145,Total,Investigated,2021,"Rate per 1,000",63.1,"per 1,000 children"
Person,37145,Total,Substantiated,2021,"Rate per 1,000",15.6,"per 1,000 children"
Person,37145,Total,Investigated,2022,"Rate per 1,000",61.9,"per 1,000 children"
Person,37145,Total,Substantiated,2022,"Rate per 1,000",17.6,"per 1,000 children"
Person,37145,Total,Investigated,2023,"Rate per 1,000",52.6,"per 1,000 children"
Person,37145,Total,Substantiated,2023,"Rate per 1,000",16.2,"per 1,000 children"
Person,37145,Total,Investigated,2018,Number,505,
Person,37145,Total,Substantiated,2018,Number,127,
Person,37145,Total,Investigated,2019,Number,462,
Person,37145,Total,Substantiated,2019,Number,107,
Person,37145,Total,Investigated,2020,Number,367,
Person,37145,Total,Substantiated,2020,Number,103,
Person,37145,Total,Investigated,2021,Number,560,
Person,37145,Total,Substantiated,2021,Number,138,
Person,37145,Total,Investigated,2022,Number,542,
Person,37145,Total,Substantiated,2022,Number,154,
Person,37145,Total,Investigated,2023,Number,462,
Person,37145,Total,Substantiated,2023,Number,142,
Pitt,37147,Total,Investigated,2018,"Rate per 1,000",37.3,"per 1,000 children"
Pitt,37147,Total,Substantiated,2018,"Rate per 1,000",7.3,"per 1,000 children"
Pitt,37147,Total,Investigated,2019,"Rate per 1,000",39.6,"per 1,000 children"
Pitt,37147,Total,Substantiated,2019,"Rate per 1,000",8.3,"per 1,000 children"
Pitt,37147,Total,Investigated,2020,"Rate per 1,000",36.3,"per 1,000 children"
Pitt,37147,Total,Substantiated,2020,"Rate per 1,000",12.1,"per 1,000 children"
Pitt,37147,Total,Investigated,2021,"Rate per 1,000",36.4,"per 1,000 children"
Pitt,37147,Total,Substantiated,2021,"Rate per 1,000",10.4,"per 1,000 children"
Pitt,37147,Total,Investigated,2022,"Rate per 1,000",44.1,"per 1,000 children"
Pitt,37147,Total,Substantiated,2022,"Rate per 1,000",10,"per 1,000 children"
Pitt,37147,Total,Investigated,2023,"Rate per 1,000",44.2,"per 1,000 children"
Pitt,37147,Total,Substantiated,2023,"Rate per 1,000",11.4,"per 1,000 children"
Pitt,37147,Total,Investigated,2018,Number,1752,
Pitt,37147,Total,Substantiated,2018,Number,345,
Pitt,37147,Total,Investigated,2019,Number,1848,
Pitt,37147,Total,Substantiated,2019,Number,389,
Pitt,37147,Total,Investigated,2020,Number,1705,
Pitt,37147,Total,Substantiated,2020,Number,568,
Pitt,37147,Total,Investigated,2021,Number,1584,
Pitt,37147,Total,Substantiated,2021,Number,455,
Pitt,37147,Total,Investigated,2022,Number,1927,
Pitt,37147,Total,Substantiated,2022,Number,437,
Pitt,37147,Total,Investigated,2023,Number,1934,
Pitt,37147,Total,Substantiated,2023,Number,499,
Polk,37149,Total,Investigated,2018,"Rate per 1,000",56.7,"per 1,000 children"
Polk,37149,Total,Substantiated,2018,"Rate per 1,000",9.1,"per 1,000 children"
Polk,37149,Total,Investigated,2019,"Rate per 1,000",61.5,"per 1,000 children"
Polk,37149,Total,Substantiated,2019,"Rate per 1,000",19.5,"per 1,000 children"
Polk,37149,Total,Investigated,2020,"Rate per 1,000",72.9,"per 1,000 children"
Polk,37149,Total,Substantiated,2020,"Rate per 1,000",15.4,"per 1,000 children"
Polk,37149,Total,Investigated,2021,"Rate per 1,000",78.4,"per 1,000 children"
Polk,37149,Total,Substantiated,2021,"Rate per 1,000",23.1,"per 1,000 children"
Polk,37149,Total,Investigated,2022,"Rate per 1,000",89,"per 1,000 children"
Polk,37149,Total,Substantiated,2022,"Rate per 1,000",19.7,"per 1,000 children"
Polk,37149,Total,Investigated,2023,"Rate per 1,000",64.8,"per 1,000 children"
Polk,37149,Total,Substantiated,2023,"Rate per 1,000",15.7,"per 1,000 children"
Polk,37149,Total,Investigated,2018,Number,212,
Polk,37149,Total,Substantiated,2018,Number,34,
Polk,37149,Total,Investigated,2019,Number,230,
Polk,37149,Total,Substantiated,2019,Number,73,
Polk,37149,Total,Investigated,2020,Number,265,
Polk,37149,Total,Substantiated,2020,Number,56,
Polk,37149,Total,Investigated,2021,Number,265,
Polk,37149,Total,Substantiated,2021,Number,78,
Polk,37149,Total,Investigated,2022,Number,303,
Polk,37149,Total,Substantiated,2022,Number,67,
Polk,37149,Total,Investigated,2023,Number,223,
Polk,37149,Total,Substantiated,2023,Number,54,
Randolph,37151,Total,Investigated,2018,"Rate per 1,000",53,"per 1,000 children"
Randolph,37151,Total,Substantiated,2018,"Rate per 1,000",6.8,"per 1,000 children"
Randolph,37151,Total,Investigated,2019,"Rate per 1,000",54.4,"per 1,000 children"
Randolph,37151,Total,Substantiated,2019,"Rate per 1,000",7.7,"per 1,000 children"
Randolph,37151,Total,Investigated,2020,"Rate per 1,000",54.8,"per 1,000 children"
Randolph,37151,Total,Substantiated,2020,"Rate per 1,000",9.4,"per 1,000 children"
Randolph,37151,Total,Investigated,2021,"Rate per 1,000",53.1,"per 1,000 children"
Randolph,37151,Total,Substantiated,2021,"Rate per 1,000",12.4,"per 1,000 children"
Randolph,37151,Total,Investigated,2022,"Rate per 1,000",59,"per 1,000 children"
Randolph,37151,Total,Substantiated,2022,"Rate per 1,000",11.2,"per 1,000 children"
Randolph,37151,Total,Investigated,2023,"Rate per 1,000",52.1,"per 1,000 children"
Randolph,37151,Total,Substantiated,2023,"Rate per 1,000",7.9,"per 1,000 children"
Randolph,37151,Total,Investigated,2018,Number,1907,
Randolph,37151,Total,Substantiated,2018,Number,245,
Randolph,37151,Total,Investigated,2019,Number,1934,
Randolph,37151,Total,Substantiated,2019,Number,275,
Randolph,37151,Total,Investigated,2020,Number,1930,
Randolph,37151,Total,Substantiated,2020,Number,333,
Randolph,37151,Total,Investigated,2021,Number,1882,
Randolph,37151,Total,Substantiated,2021,Number,439,
Randolph,37151,Total,Investigated,2022,Number,2081,
Randolph,37151,Total,Substantiated,2022,Number,394,
Randolph,37151,Total,Investigated,2023,Number,1838,
Randolph,37151,Total,Substantiated,2023,Number,277,
Richmond,37153,Total,Investigated,2018,"Rate per 1,000",65.1,"per 1,000 children"
Richmond,37153,Total,Substantiated,2018,"Rate per 1,000",7,"per 1,000 children"
Richmond,37153,Total,Investigated,2019,"Rate per 1,000",78,"per 1,000 children"
Richmond,37153,Total,Substantiated,2019,"Rate per 1,000",12.8,"per 1,000 children"
Richmond,37153,Total,Investigated,2020,"Rate per 1,000",79.7,"per 1,000 children"
Richmond,37153,Total,Substantiated,2020,"Rate per 1,000",14,"per 1,000 children"
Richmond,37153,Total,Investigated,2021,"Rate per 1,000",74.2,"per 1,000 children"
Richmond,37153,Total,Substantiated,2021,"Rate per 1,000",16.1,"per 1,000 children"
Richmond,37153,Total,Investigated,2022,"Rate per 1,000",70.3,"per 1,000 children"
Richmond,37153,Total,Substantiated,2022,"Rate per 1,000",13,"per 1,000 children"
Richmond,37153,Total,Investigated,2023,"Rate per 1,000",77.6,"per 1,000 children"
Richmond,37153,Total,Substantiated,2023,"Rate per 1,000",13.4,"per 1,000 children"
Richmond,37153,Total,Investigated,2018,Number,735,
Richmond,37153,Total,Substantiated,2018,Number,79,
Richmond,37153,Total,Investigated,2019,Number,886,
Richmond,37153,Total,Substantiated,2019,Number,146,
Richmond,37153,Total,Investigated,2020,Number,905,
Richmond,37153,Total,Substantiated,2020,Number,159,
Richmond,37153,Total,Investigated,2021,Number,815,
Richmond,37153,Total,Substantiated,2021,Number,177,
Richmond,37153,Total,Investigated,2022,Number,766,
Richmond,37153,Total,Substantiated,2022,Number,142,
Richmond,37153,Total,Investigated,2023,Number,849,
Richmond,37153,Total,Substantiated,2023,Number,146,
Robeson,37155,Total,Investigated,2018,"Rate per 1,000",80.6,"per 1,000 children"
Robeson,37155,Total,Substantiated,2018,"Rate per 1,000",21.2,"per 1,000 children"
Robeson,37155,Total,Investigated,2019,"Rate per 1,000",77.7,"per 1,000 children"
Robeson,37155,Total,Substantiated,2019,"Rate per 1,000",20.8,"per 1,000 children"
Robeson,37155,Total,Investigated,2020,"Rate per 1,000",80.2,"per 1,000 children"
Robeson,37155,Total,Substantiated,2020,"Rate per 1,000",28.3,"per 1,000 children"
Robeson,37155,Total,Investigated,2021,"Rate per 1,000",84.1,"per 1,000 children"
Robeson,37155,Total,Substantiated,2021,"Rate per 1,000",29.2,"per 1,000 children"
Robeson,37155,Total,Investigated,2022,"Rate per 1,000",83.8,"per 1,000 children"
Robeson,37155,Total,Substantiated,2022,"Rate per 1,000",27.4,"per 1,000 children"
Robeson,37155,Total,Investigated,2023,"Rate per 1,000",82.4,"per 1,000 children"
Robeson,37155,Total,Substantiated,2023,"Rate per 1,000",21.5,"per 1,000 children"
Robeson,37155,Total,Investigated,2018,Number,3053,
Robeson,37155,Total,Substantiated,2018,Number,803,
Robeson,37155,Total,Investigated,2019,Number,2904,
Robeson,37155,Total,Substantiated,2019,Number,778,
Robeson,37155,Total,Investigated,2020,Number,2940,
Robeson,37155,Total,Substantiated,2020,Number,1039,
Robeson,37155,Total,Investigated,2021,Number,2760,
Robeson,37155,Total,Substantiated,2021,Number,959,
Robeson,37155,Total,Investigated,2022,Number,2750,
Robeson,37155,Total,Substantiated,2022,Number,900,
Robeson,37155,Total,Investigated,2023,Number,2736,
Robeson,37155,Total,Substantiated,2023,Number,715,
Rockingham,37157,Total,Investigated,2018,"Rate per 1,000",53,"per 1,000 children"
Rockingham,37157,Total,Substantiated,2018,"Rate per 1,000",12.3,"per 1,000 children"
Rockingham,37157,Total,Investigated,2019,"Rate per 1,000",64,"per 1,000 children"
Rockingham,37157,Total,Substantiated,2019,"Rate per 1,000",16.5,"per 1,000 children"
Rockingham,37157,Total,Investigated,2020,"Rate per 1,000",58.9,"per 1,000 children"
Rockingham,37157,Total,Substantiated,2020,"Rate per 1,000",15.2,"per 1,000 children"
Rockingham,37157,Total,Investigated,2021,"Rate per 1,000",45.7,"per 1,000 children"
Rockingham,37157,Total,Substantiated,2021,"Rate per 1,000",11.5,"per 1,000 children"
Rockingham,37157,Total,Investigated,2022,"Rate per 1,000",59.4,"per 1,000 children"
Rockingham,37157,Total,Substantiated,2022,"Rate per 1,000",10.7,"per 1,000 children"
Rockingham,37157,Total,Investigated,2023,"Rate per 1,000",57.6,"per 1,000 children"
Rockingham,37157,Total,Substantiated,2023,"Rate per 1,000",11.9,"per 1,000 children"
Rockingham,37157,Total,Investigated,2018,Number,1081,
Rockingham,37157,Total,Substantiated,2018,Number,251,
Rockingham,37157,Total,Investigated,2019,Number,1298,
Rockingham,37157,Total,Substantiated,2019,Number,335,
Rockingham,37157,Total,Investigated,2020,Number,1192,
Rockingham,37157,Total,Substantiated,2020,Number,308,
Rockingham,37157,Total,Investigated,2021,Number,929,
Rockingham,37157,Total,Substantiated,2021,Number,233,
Rockingham,37157,Total,Investigated,2022,Number,1194,
Rockingham,37157,Total,Substantiated,2022,Number,214,
Rockingham,37157,Total,Investigated,2023,Number,1165,
Rockingham,37157,Total,Substantiated,2023,Number,241,
Rowan,37159,Total,Investigated,2018,"Rate per 1,000",74.4,"per 1,000 children"
Rowan,37159,Total,Substantiated,2018,"Rate per 1,000",10.4,"per 1,000 children"
Rowan,37159,Total,Investigated,2019,"Rate per 1,000",50.5,"per 1,000 children"
Rowan,37159,Total,Substantiated,2019,"Rate per 1,000",7.2,"per 1,000 children"
Rowan,37159,Total,Investigated,2020,"Rate per 1,000",63.7,"per 1,000 children"
Rowan,37159,Total,Substantiated,2020,"Rate per 1,000",11,"per 1,000 children"
Rowan,37159,Total,Investigated,2021,"Rate per 1,000",57,"per 1,000 children"
Rowan,37159,Total,Substantiated,2021,"Rate per 1,000",7,"per 1,000 children"
Rowan,37159,Total,Investigated,2022,"Rate per 1,000",58.3,"per 1,000 children"
Rowan,37159,Total,Substantiated,2022,"Rate per 1,000",7.8,"per 1,000 children"
Rowan,37159,Total,Investigated,2023,"Rate per 1,000",67.4,"per 1,000 children"
Rowan,37159,Total,Substantiated,2023,"Rate per 1,000",12.9,"per 1,000 children"
Rowan,37159,Total,Investigated,2018,Number,2599,
Rowan,37159,Total,Substantiated,2018,Number,363,
Rowan,37159,Total,Investigated,2019,Number,1758,
Rowan,37159,Total,Substantiated,2019,Number,252,
Rowan,37159,Total,Investigated,2020,Number,2220,
Rowan,37159,Total,Substantiated,2020,Number,382,
Rowan,37159,Total,Investigated,2021,Number,2072,
Rowan,37159,Total,Substantiated,2021,Number,253,
Rowan,37159,Total,Investigated,2022,Number,2101,
Rowan,37159,Total,Substantiated,2022,Number,281,
Rowan,37159,Total,Investigated,2023,Number,2437,
Rowan,37159,Total,Substantiated,2023,Number,468,
Rutherford,37161,Total,Investigated,2018,"Rate per 1,000",74.7,"per 1,000 children"
Rutherford,37161,Total,Substantiated,2018,"Rate per 1,000",14.7,"per 1,000 children"
Rutherford,37161,Total,Investigated,2019,"Rate per 1,000",85.2,"per 1,000 children"
Rutherford,37161,Total,Substantiated,2019,"Rate per 1,000",20.6,"per 1,000 children"
Rutherford,37161,Total,Investigated,2020,"Rate per 1,000",75.1,"per 1,000 children"
Rutherford,37161,Total,Substantiated,2020,"Rate per 1,000",10.8,"per 1,000 children"
Rutherford,37161,Total,Investigated,2021,"Rate per 1,000",83,"per 1,000 children"
Rutherford,37161,Total,Substantiated,2021,"Rate per 1,000",14.3,"per 1,000 children"
Rutherford,37161,Total,Investigated,2022,"Rate per 1,000",75.1,"per 1,000 children"
Rutherford,37161,Total,Substantiated,2022,"Rate per 1,000",13.6,"per 1,000 children"
Rutherford,37161,Total,Investigated,2023,"Rate per 1,000",75.4,"per 1,000 children"
Rutherford,37161,Total,Substantiated,2023,"Rate per 1,000",16,"per 1,000 children"
Rutherford,37161,Total,Investigated,2018,Number,1136,
Rutherford,37161,Total,Substantiated,2018,Number,224,
Rutherford,37161,Total,Investigated,2019,Number,1288,
Rutherford,37161,Total,Substantiated,2019,Number,312,
Rutherford,37161,Total,Investigated,2020,Number,1132,
Rutherford,37161,Total,Substantiated,2020,Number,162,
Rutherford,37161,Total,Investigated,2021,Number,1198,
Rutherford,37161,Total,Substantiated,2021,Number,206,
Rutherford,37161,Total,Investigated,2022,Number,1068,
Rutherford,37161,Total,Substantiated,2022,Number,194,
Rutherford,37161,Total,Investigated,2023,Number,1072,
Rutherford,37161,Total,Substantiated,2023,Number,227,
Sampson,37163,Total,Investigated,2018,"Rate per 1,000",46.1,"per 1,000 children"
Sampson,37163,Total,Substantiated,2018,"Rate per 1,000",12.5,"per 1,000 children"
Sampson,37163,Total,Investigated,2019,"Rate per 1,000",49.1,"per 1,000 children"
Sampson,37163,Total,Substantiated,2019,"Rate per 1,000",12,"per 1,000 children"
Sampson,37163,Total,Investigated,2020,"Rate per 1,000",49.8,"per 1,000 children"
Sampson,37163,Total,Substantiated,2020,"Rate per 1,000",8.7,"per 1,000 children"
Sampson,37163,Total,Investigated,2021,"Rate per 1,000",56.5,"per 1,000 children"
Sampson,37163,Total,Substantiated,2021,"Rate per 1,000",13.5,"per 1,000 children"
Sampson,37163,Total,Investigated,2022,"Rate per 1,000",59.5,"per 1,000 children"
Sampson,37163,Total,Substantiated,2022,"Rate per 1,000",12.9,"per 1,000 children"
Sampson,37163,Total,Investigated,2023,"Rate per 1,000",62.4,"per 1,000 children"
Sampson,37163,Total,Substantiated,2023,"Rate per 1,000",10.6,"per 1,000 children"
Sampson,37163,Total,Investigated,2018,Number,786,
Sampson,37163,Total,Substantiated,2018,Number,214,
Sampson,37163,Total,Investigated,2019,Number,836,
Sampson,37163,Total,Substantiated,2019,Number,205,
Sampson,37163,Total,Investigated,2020,Number,847,
Sampson,37163,Total,Substantiated,2020,Number,148,
Sampson,37163,Total,Investigated,2021,Number,894,
Sampson,37163,Total,Substantiated,2021,Number,214,
Sampson,37163,Total,Investigated,2022,Number,935,
Sampson,37163,Total,Substantiated,2022,Number,203,
Sampson,37163,Total,Investigated,2023,Number,981,
Sampson,37163,Total,Substantiated,2023,Number,166,
Scotland,37165,Total,Investigated,2018,"Rate per 1,000",77.2,"per 1,000 children"
Scotland,37165,Total,Substantiated,2018,"Rate per 1,000",14.7,"per 1,000 children"
Scotland,37165,Total,Investigated,2019,"Rate per 1,000",88.1,"per 1,000 children"
Scotland,37165,Total,Substantiated,2019,"Rate per 1,000",29,"per 1,000 children"
Scotland,37165,Total,Investigated,2020,"Rate per 1,000",75.6,"per 1,000 children"
Scotland,37165,Total,Substantiated,2020,"Rate per 1,000",21.7,"per 1,000 children"
Scotland,37165,Total,Investigated,2021,"Rate per 1,000",86.2,"per 1,000 children"
Scotland,37165,Total,Substantiated,2021,"Rate per 1,000",22.8,"per 1,000 children"
Scotland,37165,Total,Investigated,2022,"Rate per 1,000",103.9,"per 1,000 children"
Scotland,37165,Total,Substantiated,2022,"Rate per 1,000",22.8,"per 1,000 children"
Scotland,37165,Total,Investigated,2023,"Rate per 1,000",93.9,"per 1,000 children"
Scotland,37165,Total,Substantiated,2023,"Rate per 1,000",22.4,"per 1,000 children"
Scotland,37165,Total,Investigated,2018,Number,699,
Scotland,37165,Total,Substantiated,2018,Number,133,
Scotland,37165,Total,Investigated,2019,Number,775,
Scotland,37165,Total,Substantiated,2019,Number,255,
Scotland,37165,Total,Investigated,2020,Number,673,
Scotland,37165,Total,Substantiated,2020,Number,193,
Scotland,37165,Total,Investigated,2021,Number,740,
Scotland,37165,Total,Substantiated,2021,Number,196,
Scotland,37165,Total,Investigated,2022,Number,897,
Scotland,37165,Total,Substantiated,2022,Number,197,
Scotland,37165,Total,Investigated,2023,Number,815,
