Location,LocationID,FilterCategory,DataGroups,TimeFrame,DataFormat,Data,Unit
Anson,37007,Total,Two,2020,Percent,25,%
Anson,37007,Total,Three,2020,Percent,0,%
Anson,37007,Total,Four or More,2020,Percent,0,%
Anson,37007,Total,One,2021,Percent,88.9,%
Anson,37007,Total,Two,2021,Percent,0,%
Anson,37007,Total,Three,2021,Percent,11.1,%
Anson,37007,Total,Four or More,2021,Percent,0,%
Anson,37007,Total,One,2022,Percent,91.7,%
Anson,37007,Total,Two,2022,Percent,8.3,%
Anson,37007,Total,Three,2022,Percent,0,%
Anson,37007,Total,Four or More,2022,Percent,0,%
Anson,37007,Total,One,2023,Percent,77.3,%
Anson,37007,Total,Two,2023,Percent,22.7,%
Anson,37007,Total,Three,2023,Percent,0,%
Anson,37007,Total,Four or More,2023,Percent,0,%
Ashe,37009,Total,One,2010,Percent,10,%
Ashe,37009,Total,Two,2010,Percent,0,%
Ashe,37009,Total,Three,2010,Percent,10,%
Ashe,37009,Total,Four or More,2010,Percent,70,%
Ashe,37009,Total,One,2011,Percent,21.7,%
Ashe,37009,Total,Two,2011,Percent,8.7,%
Ashe,37009,Total,Three,2011,Percent,0,%
Ashe,37009,Total,Four or More,2011,Percent,69.6,%
Ashe,37009,Total,One,2012,Percent,30.4,%
Ashe,37009,Total,Two,2012,Percent,8.7,%
Ashe,37009,Total,Three,2012,Percent,0,%
Ashe,37009,Total,Four or More,2012,Percent,60.9,%
Ashe,37009,Total,One,2013,Percent,6.9,%
Ashe,37009,Total,Two,2013,Percent,6.9,%
Ashe,37009,Total,Three,2013,Percent,0,%
Ashe,37009,Total,Four or More,2013,Percent,86.2,%
Ashe,37009,Total,One,2014,Percent,0,%
Ashe,37009,Total,Two,2014,Percent,22.2,%
Ashe,37009,Total,Three,2014,Percent,0,%
Ashe,37009,Total,Four or More,2014,Percent,77.8,%
Ashe,37009,Total,One,2015,Percent,40,%
Ashe,37009,Total,Two,2015,Percent,20,%
Ashe,37009,Total,Three,2015,Percent,16,%
Ashe,37009,Total,Four or More,2015,Percent,24,%
Ashe,37009,Total,One,2016,Percent,5.3,%
Ashe,37009,Total,Two,2016,Percent,10.5,%
Ashe,37009,Total,Three,2016,Percent,0,%
Ashe,37009,Total,Four or More,2016,Percent,84.2,%
Ashe,37009,Total,One,2017,Percent,7.7,%
Ashe,37009,Total,Two,2017,Percent,3.8,%
